GeoFIPS,GeoName,Region,LineCode,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
" ""34000""",New Jersey,2,62,  Employer contributions for government social insurance,Millions of dollars,12616.8,13101.9,13291.1,13363,13974,14554.4,14907.4,15925.9,16364.1,15970.7,16312.9,16897.4,17447.7,17972.7,18324.2,18881.8,18946.3,19499.2,19833,20399.6,20565.5
" ""34000""",New Jersey,2,70, Proprietors' income 9/,Millions of dollars,24721.2,27918,29965.1,30603.6,31146.7,29716.2,32149.1,31494.8,31645.3,35387.3,39054.5,40158.1,44008.5,46168.4,49415.6,51002,53107.1,56988.6,59850.9,61131.4,62941.3
" ""34000""",New Jersey,2,71,  Farm proprietors' income,Millions of dollars,127.6,62.3,30,71.8,94.8,143,158.3,125.5,91.4,109.7,99,149.9,156.7,125.8,35.1,156.6,86.5,85.7,37.8,272.7,362.1
" ""34000""",New Jersey,2,72,  Nonfarm proprietors' income,Millions of dollars,24593.5,27855.7,29935.1,30531.8,31052,29573.3,31990.8,31369.3,31553.9,35277.6,38955.4,40008.2,43851.8,46042.6,49380.4,50845.4,53020.5,56902.8,59813.1,60858.7,62579.2
" ""34000""",New Jersey,2,7010,Total employment,Number of jobs,4748598,4777145,4791993,4825005,4909617,4991146,5057223,5130158,5123820,4992063,4960621,5018505,5053839,5132846,5206784,5303122,5391249,5447903,5549280,5569985,5166206
" ""34000""",New Jersey,2,7020, Wage and salary employment,Number of jobs,4057425,4059504,4050546,4041438,4068023,4099778,4133463,4143110,4113605,3951152,3908070,3903364,3937611,3978040,4010099,4061791,4122611,4174109,4221307,4263847,3920973
" ""34000""",New Jersey,2,7040, Proprietors employment,Number of jobs,691173,717641,741447,783567,841594,891368,923760,987048,1010215,1040911,1052551,1115141,1116228,1154806,1196685,1241331,1268638,1273794,1327973,1306138,1245233
" ""35000""",New Mexico,6,10,Personal income (millions of dollars),Millions of dollars,42073.6,45061.9,46855.5,48999.1,52162.9,55762,60035.5,63582.9,67656.8,67034.1,69607.2,72967.7,74725.4,73561.8,77975.1,79864.3,81414.1,82859.9,86531.9,90539.2,97603.5
" ""35000""",New Mexico,6,11, Nonfarm personal income 1/,Millions of dollars,41543.7,44286.3,46319.4,48442.7,51303.9,54899.6,59443.9,62732.4,66950.6,66644.2,68741.6,71855.2,73722.3,72592.6,76742.4,79002.9,80511,81957.1,85766.1,89697,96369.6
" ""35000""",New Mexico,6,12, Farm income 2/,Millions of dollars,529.9,775.6,536.1,556.4,859,862.4,591.7,850.4,706.2,389.9,865.6,1112.5,1003,969.2,1232.7,861.4,903.1,902.9,765.8,842.2,1233.9
" ""35000""",New Mexico,6,20,Population (persons) 3/,Number of persons,1821204,1831690,1855309,1877574,1903808,1932274,1962137,1990070,2010662,2036802,2064614,2080707,2087715,2092833,2090236,2090071,2092555,2092844,2093754,2099634,2106319
" ""35000""",New Mexico,6,30,Per capita personal income (dollars) 4/,Dollars,23102,24601,25255,26097,27399,28858,30597,31950,33649,32911,33714,35069,35793,35149,37304,38211,38907,39592,41329,43121,46338
" ""35000""",New Mexico,6,35, Earnings by place of work,Millions of dollars,30228.7,32290.6,33816.8,35545.2,37917.9,40203.5,42888.4,44764.1,46544.9,45534.1,47118.3,48811.9,49436.9,49443.6,51174.8,51919.8,52498.7,53675.6,56156.5,59176.6,59539.4
" ""35000""",New Mexico,6,36, Less: Contributions for government social insurance 5/,Millions of dollars,3385.6,3623.8,3805.9,3993.8,4205.3,4468.5,4874.2,5135.6,5413.5,5359.4,5452.4,5032.4,5142.2,5918.8,6119.9,6445.6,6455.6,6563.3,6862.2,7198.4,7392.9
" ""35000""",New Mexico,6,37,  Employee and self-employed contributions for government social insurance,Millions of dollars,1768.1,1892.1,1982.1,2081.1,2214.3,2366.8,2588.2,2739.5,2870.1,2838.1,2871.6,2340.8,2389.7,3107.8,3226.7,3314.3,3359.4,3531.6,3763.4,3978.2,4104.9
" ""35000""",New Mexico,6,38,  Employer contributions for government social insurance,Millions of dollars,1617.4,1731.7,1823.7,1912.7,1991,2101.7,2286,2396.1,2543.4,2521.3,2580.8,2691.6,2752.5,2811,2893.2,3131.2,3096.2,3031.7,3098.8,3220.2,3288.1
" ""35000""",New Mexico,6,42, Plus: Adjustment for residence 6/,Millions of dollars,239.8,211.6,194.1,182.3,136.2,69.7,82.4,73.4,57.6,68.5,8.3,-20.7,-15.8,-40.9,-48.3,-40.9,0.8,33.9,-28.9,23.7,126.3
" ""35000""",New Mexico,6,45, Equals: Net earnings by place of residence,Millions of dollars,27082.9,28878.4,30205,31733.6,33848.8,35804.8,38096.6,39701.8,41189,40243.2,41674.1,43758.7,44278.9,43483.8,45006.6,45433.4,46043.9,47146.2,49265.4,52001.9,52272.7
" ""35000""",New Mexico,6,46," Plus: Dividends, interest, and rent 7/",Millions of dollars,8567.8,9014.7,8777.7,8835.2,9322.2,10253.2,11353.5,12360.5,13222.9,12124,12054.4,13146,14428.8,13898.5,15244.1,15282.7,15767.6,16084.4,16503.3,16855.3,16510.3
" ""35000""",New Mexico,6,47, Plus: Personal current transfer receipts,Millions of dollars,6423,7168.8,7872.8,8430.3,8991.9,9704,10585.4,11520.6,13244.8,14666.9,15878.8,16063,16017.7,16179.4,17724.4,19148.2,19602.5,19629.3,20763.2,21682,28820.5
" ""35000""",New Mexico,6,50, Wages and salaries,Millions of dollars,21943.1,23288.8,24318.3,25451.1,27005.9,28708.8,30783.3,32521.5,34012.6,33240.7,33508.6,34175.2,34992.6,35407.2,36622.6,37471.8,37663.9,38653.1,40647.8,42912.5,42890.9
" ""35000""",New Mexico,6,60, Supplements to wages and salaries,Millions of dollars,4958.4,5194.7,5675.6,6144.5,6613.8,7138.5,7440.5,7800.6,8118.4,8080.4,8495.3,8820,9138.5,9077.6,9108.3,9504,9762.4,9941.3,10281.6,10519.5,10494.3
" ""35000""",New Mexico,6,61,  Employer contributions for employee pension and insurance funds 8/,Millions of dollars,3341,3463,3851.8,4231.8,4622.7,5036.8,5154.5,5404.5,5575,5559.1,5914.5,6128.4,6386,6266.6,6215.1,6372.8,6666.2,6909.6,7182.8,7299.3,7206.2
" ""35000""",New Mexico,6,62,  Employer contributions for government social insurance,Millions of dollars,1617.4,1731.7,1823.7,1912.7,1991,2101.7,2286,2396.1,2543.4,2521.3,2580.8,2691.6,2752.5,2811,2893.2,3131.2,3096.2,3031.7,3098.8,3220.2,3288.1
" ""35000""",New Mexico,6,70, Proprietors' income 9/,Millions of dollars,3327.2,3807.1,3822.9,3949.5,4298.2,4356.2,4664.5,4441.9,4413.9,4213,5114.4,5816.6,5305.9,4958.8,5443.8,4944,5072.4,5081.2,5227,5744.6,6154.2
" ""35000""",New Mexico,6,71,  Farm proprietors' income,Millions of dollars,347.1,590.9,327.6,372.6,661.1,636.3,373.6,595.6,471.7,126.8,636,882.9,745.7,682.3,956.1,626.4,633.1,618.7,478.6,632.2,959.4
" ""35000""",New Mexico,6,72,  Nonfarm proprietors' income,Millions of dollars,2980.1,3216.2,3495.3,3576.9,3637.1,3719.9,4290.9,3846.3,3942.3,4086.2,4478.4,4933.7,4560.2,4276.4,4487.7,4317.7,4439.3,4462.4,4748.4,5112.4,5194.8
" ""35000""",New Mexico,6,7010,Total employment,Number of jobs,964919,976506,984376,1003002,1027003,1050191,1079132,1103300,1105447,1072062,1059977,1064267,1067211,1075465,1083772,1092255,1092519,1095282,1110508,1116960,1054758
" ""35000""",New Mexico,6,7020, Wage and salary employment,Number of jobs,781167,792124,801301,812456,828953,844235,867019,876593,879295,845420,836523,836180,839254,846495,852638,860270,861156,862493,875806,890656,834033
" ""35000""",New Mexico,6,7040, Proprietors employment,Number of jobs,183752,184382,183075,190546,198050,205956,212113,226707,226152,226642,223454,228087,227957,228970,231134,231985,231363,232789,234702,226304,220725
" ""36000""",New York,2,10,Personal income (millions of dollars),Millions of dollars,685783.3,711466.3,709785,720548.9,754007.4,782224.9,843047.5,907402.6,925727.6,907953.4,947076.6,997755.8,1049158.2,1062135.4,1105907.8,1154722.9,1194534.6,1272903,1316439.9,1361472.7,1440049.5
" ""36000""",New York,2,11, Nonfarm personal income 1/,Millions of dollars,685051.3,710589.8,709127.8,719724.4,752969.2,781210.1,842177.6,906170.1,924299.4,907084,945636.6,995993.1,1047423.6,1060039.7,1103800.9,1153440.2,1193452.9,1271464.4,1315482.8,1359903.6,1437916.2
" ""36000""",New York,2,12, Farm income 2/,Millions of dollars,732.1,876.4,657.1,824.5,1038.2,1014.8,869.9,1232.4,1428.2,869.4,1439.9,1762.7,1734.6,2095.7,2106.9,1282.7,1081.7,1438.5,957.1,1569.1,2133.3
" ""36000""",New York,2,20,Population (persons) 3/,Number of persons,19001780,19082838,19137800,19175939,19171567,19132610,19104631,19132335,19212436,19307066,19399956,19499921,19574362,19626488,19653431,19657321,19636391,19593849,19544098,19463131,19336776
" ""36000""",New York,2,30,Per capita personal income (dollars) 4/,Dollars,36090,37283,37088,37576,39329,40884,44128,47428,48184,47027,48818,51167,53599,54117,56270,58743,60833,64964,67357,69951,74472
" ""36000""",New York,2,35, Earnings by place of work,Millions of dollars,548638.7,572190.5,568796.2,574122,600412.7,620243.7,664142.3,712531.2,718658,696326.7,733082.9,762983.5,798319.3,819361.8,849097.1,879355.8,908085.3,962012.3,1009596.6,1042020.2,1029283.3
" ""36000""",New York,2,36, Less: Contributions for government social insurance 5/,Millions of dollars,54136.6,56439,57355.9,59157.9,62072.6,64893.8,68629.1,72625.5,75326.8,73029.3,74823.1,68971.1,70737.5,83124.9,87657.1,91563.8,93800.3,99186.4,102853.5,106986.1,106200.6
" ""36000""",New York,2,37,  Employee and self-employed contributions for government social insurance,Millions of dollars,27025.3,28105.9,28432.1,29241.1,30710.2,32386.1,34486.6,36839.9,38231.6,37325.7,38214.5,31063.9,31651.7,42442.7,44559.7,46636.3,48262.1,51458.6,54060.4,56302.7,55987.9
" ""36000""",New York,2,38,  Employer contributions for government social insurance,Millions of dollars,27111.2,28333.1,28923.8,29916.7,31362.5,32507.6,34142.6,35785.5,37095.2,35703.5,36608.7,37907.1,39085.9,40682.2,43097.3,44927.4,45538.3,47727.8,48793.1,50683.4,50212.8
" ""36000""",New York,2,42, Plus: Adjustment for residence 6/,Millions of dollars,-32299,-33136.8,-30952,-31551.3,-36227.5,-40206.6,-46842.3,-55897.8,-56377.5,-43993,-50245.9,-53963.6,-56380,-56260,-60207.3,-62458.6,-64052.4,-69843.8,-76630,-82419.4,-80716.7
" ""36000""",New York,2,45, Equals: Net earnings by place of residence,Millions of dollars,462203.1,482614.6,480488.2,483412.9,502112.6,515143.3,548670.9,584007.9,586953.8,579304.3,608013.9,640048.8,671201.8,679977,701232.7,725333.4,750232.6,792982.2,830113,852614.6,842366
" ""36000""",New York,2,46," Plus: Dividends, interest, and rent 7/",Millions of dollars,122934,121639,112711,115632.7,121021,136756,156883.4,179712.1,181702.6,156587.1,156591.3,172074.4,193668.1,196286.2,214754.8,229153.2,239075.4,258266.2,271637.9,278640.3,274799.2
" ""36000""",New York,2,47, Plus: Personal current transfer receipts,Millions of dollars,100646.3,107212.7,116585.8,121503.3,130873.8,130325.5,137493.2,143682.6,157071.3,172061.9,182471.4,185632.6,184288.4,185872.2,189920.3,200236.2,205226.6,221654.6,214688.9,230217.7,322884.3
" ""36000""",New York,2,50, Wages and salaries,Millions of dollars,394830.4,404771.4,394937.7,401261.5,426313.9,446766.5,481718,523264.4,534642.7,496963.5,518024.6,537593.3,553648.4,564948.4,601052.5,627431.7,641256.3,675948,708951.6,741165.7,733268.7
" ""36000""",New York,2,60, Supplements to wages and salaries,Millions of dollars,82900.4,85538.9,88919.4,94445.8,99874,105269.1,109525.5,116215.2,121189.4,121993.1,126449.3,128738.2,132793.6,140973.5,142665.2,148688.4,148722.6,157051.2,166065.9,171568.1,168661.1
" ""36000""",New York,2,61,  Employer contributions for employee pension and insurance funds 8/,Millions of dollars,55789.2,57205.7,59995.6,64529,68511.6,72761.5,75382.9,80429.6,84094.3,86289.5,89840.7,90831,93707.7,100291.3,99567.9,103761,103184.4,109323.5,117272.8,120884.8,118448.3
" ""36000""",New York,2,62,  Employer contributions for government social insurance,Millions of dollars,27111.2,28333.1,28923.8,29916.7,31362.5,32507.6,34142.6,35785.5,37095.2,35703.5,36608.7,37907.1,39085.9,40682.2,43097.3,44927.4,45538.3,47727.8,48793.1,50683.4,50212.8
" ""36000""",New York,2,70, Proprietors' income 9/,Millions of dollars,70907.9,81880.2,84939.1,78414.7,74224.8,68208,72898.8,73051.6,62825.9,77370.1,88609,96652,111877.3,113439.9,105379.3,103235.6,118106.4,129013.1,134579.1,129286.3,127353.6
" ""36000""",New York,2,71,  Farm proprietors' income,Millions of dollars,282.8,409.6,76.3,290.7,509.4,578.6,383.4,637.8,871.1,350.8,928.4,1312.7,1069.7,1424.1,1386.8,695.1,411.9,807.4,345.3,1089.8,1647.8
" ""36000""",New York,2,72,  Nonfarm proprietors' income,Millions of dollars,70625.1,81470.6,84862.8,78124.1,73715.4,67629.5,72515.5,72413.8,61954.8,77019.3,87680.5,95339.3,110807.6,112015.8,103992.5,102540.5,117694.6,128205.7,134233.8,128196.6,125705.7
" ""36000""",New York,2,7010,Total employment,Number of jobs,10424526,10438676,10348345,10377811,10513327,10654520,10810191,11082809,11197699,10984350,11005742,11294064,11432840,11619137,11865518,12099185,12259136,12389884,12652841,12743035,11581930
" ""36000""",New York,2,7020, Wage and salary employment,Number of jobs,8840737,8791179,8660631,8617807,8665131,8725242,8809666,8939062,8999439,8724856,8708911,8807999,8932772,9051229,9220265,9386497,9511412,9626422,9795614,9914426,8934657
" ""36000""",New York,2,7040, Proprietors employment,Number of jobs,1583789,1647497,1687714,1760004,1848196,1929278,2000525,2143747,2198260,2259494,2296831,2486065,2500068,2567908,2645253,2712688,2747724,2763462,2857227,2828609,2647273
" ""37000""",North Carolina,5,10,Personal income (millions of dollars),Millions of dollars,222325.8,228555.9,231900.3,241851.1,262024.3,281572.1,306618.1,330170.3,352222.3,339555.6,343348.3,355826.6,380160.6,376392.4,398099.5,419334.3,432626.2,453097.7,475483.3,500496.9,533269.3
" ""37000""",North Carolina,5,11, Nonfarm personal income 1/,Millions of dollars,219383.8,225458.8,230420.3,240288,259687.1,278394.6,304041,327929.2,350025.5,337323.4,340984.5,353802.7,377315.7,373027.9,394464.2,416110.5,430122.7,449886.3,473950.8,498454.3,531035.2
" ""37000""",North Carolina,5,12, Farm income 2/,Millions of dollars,2941.9,3097.1,1480,1563.2,2337.2,3177.6,2577.1,2241.1,2196.8,2232.2,2363.9,2023.9,2844.8,3364.5,3635.3,3223.8,2503.5,3211.4,1532.5,2042.5,2234.2
" ""37000""",North Carolina,5,20,Population (persons) 3/,Number of persons,8081614,8210122,8326201,8422501,8553152,8705407,8917270,9118037,9309449,9449566,9574586,9658913,9751810,9846717,9937295,10037218,10161802,10275758,10391358,10501384,10600823
" ""37000""",North Carolina,5,30,Per capita personal income (dollars) 4/,Dollars,27510,27838,27852,28715,30635,32345,34385,36211,37835,35933,35860,36839,38984,38225,40061,41778,42574,44094,45758,47660,50305
" ""37000""",North Carolina,5,35, Earnings by place of work,Millions of dollars,170461.7,174113.3,176205.1,183374,197977.2,211516.7,229570.8,245342.9,257501.2,243166.9,243762,247467.9,267074.2,266764.3,280638.4,293805.8,303580.5,318347,333777.6,352068.9,361055.2
" ""37000""",North Carolina,5,36, Less: Contributions for government social insurance 5/,Millions of dollars,19427.8,20100,20369.1,21376.4,22462.5,24021.8,25771.3,27517.7,28278.5,27492.7,27812.8,25926.5,26956.3,31307.8,32936.1,34570.6,35460.2,36805.7,38282.6,40341.4,42271.3
" ""37000""",North Carolina,5,37,  Employee and self-employed contributions for government social insurance,Millions of dollars,10088.9,10403,10671.1,10943.5,11590.4,12382.4,13386.1,14341.1,14729.5,14360.9,14580,11963.5,12397.9,16318.1,17141.1,18006.6,18860.5,19885.2,21112.7,22281.9,23387
" ""37000""",North Carolina,5,38,  Employer contributions for government social insurance,Millions of dollars,9338.9,9697,9698.1,10432.8,10872.1,11639.4,12385.2,13176.6,13549,13131.8,13232.8,13963.1,14558.4,14989.7,15795.1,16564,16599.7,16920.6,17169.9,18059.5,18884.3
" ""37000""",North Carolina,5,42, Plus: Adjustment for residence 6/,Millions of dollars,-920.8,-930.3,-899.3,-755.5,-756.7,-826,-1009.8,-1240.1,-1271.5,-1045.9,-961.5,-890.8,-938.8,-847.3,-919.1,-1161.5,-1293.5,-1342.2,-1536,-1538.7,-2105.5
" ""37000""",North Carolina,5,45, Equals: Net earnings by place of residence,Millions of dollars,150113.1,153083,154936.6,161242.1,174758.1,186669,202789.8,216585.1,227951.2,214628.3,214987.7,220650.6,239179.1,234609.2,246783.1,258073.7,266826.9,280199.1,293959.1,310188.8,316678.4
" ""37000""",North Carolina,5,46," Plus: Dividends, interest, and rent 7/",Millions of dollars,42186.5,41969.2,40700.2,42470.5,46149.1,50272.7,55169.7,61241.7,64820.9,58429.2,57716.4,62798.2,67004.5,66392.4,72973.4,78584.5,80729.6,84465.7,88655.6,92297.4,92042.6
" ""37000""",North Carolina,5,47, Plus: Personal current transfer receipts,Millions of dollars,30026.2,33503.7,36263.5,38138.6,41117.1,44630.5,48658.6,52343.5,59450.2,66498.1,70644.2,72377.8,73976.9,75390.7,78343,82676,85069.7,88432.9,92868.7,98010.7,124548.4
" ""37000""",North Carolina,5,50, Wages and salaries,Millions of dollars,129043.5,132002.6,133601.8,136786.2,144742.4,152363.9,163308.2,173894.6,177813.4,169548.5,173519.4,179966.2,187090.8,192266.7,201605,212951.9,220717.8,231718,244825.9,257592.6,264741.6
" ""37000""",North Carolina,5,60, Supplements to wages and salaries,Millions of dollars,26849.1,28368.7,29356,31554.1,33751.1,36495.4,38612.1,40758.9,41624.9,41906.5,42995.6,42561.5,45279.8,45607.3,49124.9,50258.4,50948.3,52481.6,54983.8,57513.7,58562.3
" ""37000""",North Carolina,5,61,  Employer contributions for employee pension and insurance funds 8/,Millions of dollars,17510.2,18671.7,19657.9,21121.3,22878.9,24856,26227,27582.4,28075.8,28774.7,29762.8,28598.4,30721.4,30617.7,33329.8,33694.4,34348.5,35561,37813.9,39454.2,39678
" ""37000""",North Carolina,5,62,  Employer contributions for government social insurance,Millions of dollars,9338.9,9697,9698.1,10432.8,10872.1,11639.4,12385.2,13176.6,13549,13131.8,13232.8,13963.1,14558.4,14989.7,15795.1,16564,16599.7,16920.6,17169.9,18059.5,18884.3
" ""37000""",North Carolina,5,70, Proprietors' income 9/,Millions of dollars,14569.2,13742,13247.3,15033.7,19483.8,22657.5,27650.5,30689.4,38062.9,31712,27247,24940.3,34703.6,28890.2,29908.5,30595.5,31914.4,34147.4,33967.9,36962.6,37751.3
" ""37000""",North Carolina,5,71,  Farm proprietors' income,Millions of dollars,2520.7,2605.7,900.9,1050.7,1803.4,2663.8,2009.3,1554.4,1569.8,1714.7,1973.4,1543.1,2247.4,2748.4,3034,2633.4,1788.5,2541.2,973.7,1327.8,1538.8
" ""37000""",North Carolina,5,72,  Nonfarm proprietors' income,Millions of dollars,12048.5,11136.4,12346.5,13983,17680.3,19993.7,25641.2,29135,36493.1,29997.3,25273.5,23397.2,32456.2,26141.9,26874.4,27962.2,30125.9,31606.2,32994.2,35634.8,36212.6
" ""37000""",North Carolina,5,7010,Total employment,Number of jobs,4891957,4855476,4841986,4851933,4961634,5093049,5251538,5430998,5413586,5215744,5178363,5292814,5356443,5437125,5568662,5695035,5825370,5918963,6055092,6150375,5908402
" ""37000""",North Carolina,5,7020, Wage and salary employment,Number of jobs,4131229,4078858,4048064,4024653,4086449,4161322,4275884,4381114,4369182,4156151,4124455,4175842,4241784,4298323,4389493,4494918,4585725,4654507,4734191,4834576,4643484
" ""37000""",North Carolina,5,7040, Proprietors employment,Number of jobs,760728,776618,793922,827280,875185,931727,975654,1049884,1044404,1059593,1053908,1116972,1114659,1138802,1179169,1200117,1239645,1264456,1320901,1315799,1264918
" ""38000""",North Dakota,4,10,Personal income (millions of dollars),Millions of dollars,16623.2,16961.2,17369.5,18958.8,19410.3,20653.4,21662.9,23964.5,27009.4,26739.8,29880.8,33666,39796.2,39933.5,42819.6,41178.9,39765.8,40215.8,42821.9,44420.2,47089.3
" ""38000""",North Dakota,4,11, Nonfarm personal income 1/,Millions of dollars,15532.7,16171.3,16782.7,17497.4,18477.4,19525.5,20939,22329.1,24615.2,25202.2,27773.3,31684.7,36257.8,38039.1,41980.1,40942.9,39012.1,39330.3,41662.2,43255.5,44319.9
" ""38000""",North Dakota,4,12, Farm income 2/,Millions of dollars,1090.5,789.9,586.8,1461.4,932.9,1127.9,723.9,1635.4,2394.2,1537.7,2107.5,1981.3,3538.4,1894.5,839.5,236,753.7,885.5,1159.6,1164.7,2769.4
" ""38000""",North Dakota,4,20,Population (persons) 3/,Number of persons,642023,639062,638168,638817,644705,646089,649422,652822,657569,664968,674752,685526,702227,723149,738736,755537,756114,756755,760062,763724,765309
" ""38000""",North Dakota,4,30,Per capita personal income (dollars) 4/,Dollars,25892,26541,27218,29678,30107,31967,33357,36709,41075,40212,44284,49110,56671,55222,57963,54503,52592,53142,56340,58163,61530
" ""38000""",North Dakota,4,35, Earnings by place of work,Millions of dollars,12600.1,12856.6,13211.1,14741,15096.2,16034.7,16677.7,18439.7,20423.8,20494.3,22963.3,25828,31381.7,31889.7,34078.9,32659.8,31053.2,31478,33096.2,34413,35011.7
